,f1_cv,accuracy_cv,precision_cv,roc_auc_cv,recall_cv,f1_test,accuracy_test,precision_test,roc_auc_test,recall_test
AutoML,0.9975711039724203,0.997573195553468,0.9984316185696361,0.9998518646315814,0.9967120713950212,0.8534883720930233,0.9502369668246445,0.8321995464852607,0.9811859078982591,0.8758949880668258
